country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,1,1,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660308838,8,529,455,518,300
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,3,150,Bp,Boerenpartij,Farmers Party,,8,529,455,518,1595
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,13,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.827431059887536,8,529,455,518,405
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,4,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,529,455,518,1194
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,529,455,518,625
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,1,0,50,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.947308203847786,8,529,455,518,451
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,4,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,529,455,518,1452
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,43,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,529,455,518,742
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,529,455,518,1251
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,0,0,16,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,529,455,518,1409
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,1,0,15,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660308838,8,204,172,455,300
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,0,0,7,150,Bp,Boerenpartij,Farmers Party,,8,204,172,455,1595
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,1,0,12,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.827431059887536,8,204,172,455,405
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,0,0,5,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,204,172,455,1194
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,0,0,7,150,D66,Democraten 66,Libertarians,4.506594319166959,8,204,172,455,345
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,204,172,455,625
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,1,1,42,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.947308203847786,8,204,172,455,451
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,0,0,4,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,204,172,455,1452
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,0,0,37,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,204,172,455,742
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,204,172,455,1251
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,1,0,17,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,204,172,455,1409
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,1,1,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660308838,8,125,231,172,300
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,1,150,Bp,Boerenpartij,Farmers Party,,8,125,231,172,1595
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,10,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.827431059887536,8,125,231,172,405
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,6,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,125,231,172,1194
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,11,150,D66,Democraten 66,Libertarians,4.506594319166959,8,125,231,172,345
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,8,150,DS70,Democratisch Socialisten 70,Democratic Socialists 70,3.84333331743876,8,125,231,172,402
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,125,231,172,625
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,35,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.947308203847786,8,125,231,172,451
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,NMP,Nederlandse Middenstandspartij,Dutch Middle Class Party,,8,125,231,172,87
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,125,231,172,342
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,125,231,172,1452
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,39,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,125,231,172,742
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,125,231,172,1251
NLD,Netherlands,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,16,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,125,231,172,1409
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,1,1,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660308838,8,125,291,231,300
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,1,150,Bp,Boerenpartij,Farmers Party,,8,125,291,231,1595
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,1,0,10,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.827431059887536,8,125,291,231,405
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,6,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,125,291,231,1194
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,11,150,D66,Democraten 66,Libertarians,4.506594319166959,8,125,291,231,345
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,8,150,DS70,Democratisch Socialisten 70,Democratic Socialists 70,3.84333331743876,8,125,291,231,402
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,125,291,231,625
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,1,0,35,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.947308203847786,8,125,291,231,451
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,NMP,Nederlandse Middenstandspartij,Dutch Middle Class Party,,8,125,291,231,87
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,125,291,231,342
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,125,291,231,1452
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,39,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,125,291,231,742
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,125,291,231,1251
NLD,Netherlands,1971-03-28,1972-08-09,Biesheuvel II,1,1,0,16,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,125,291,231,1409
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,1,0,14,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660308838,8,51,765,291,300
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,3,150,Bp,Boerenpartij,Farmers Party,,8,51,765,291,1595
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,7,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.827431059887536,8,51,765,291,405
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,7,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,51,765,291,1194
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,1,0,6,150,D66,Democraten 66,Libertarians,4.506594319166959,8,51,765,291,345
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,6,150,DS70,Democratisch Socialisten 70,Democratic Socialists 70,3.84333331743876,8,51,765,291,402
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,51,765,291,625
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,1,0,27,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.947308203847786,8,51,765,291,451
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,1,0,7,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,51,765,291,342
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,2,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,51,765,291,1452
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,1,1,43,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,51,765,291,742
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,1,150,RKPN,Rooms-Katholieke Partij Nederland,Roman Catholic Party,,8,51,765,291,1024
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,51,765,291,1251
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,0,0,22,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,51,765,291,1409
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,1,0,0,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660308838,8,635,324,765,300
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,1,150,Bp,Boerenpartij,Farmers Party,,8,635,324,765,1595
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,49,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,635,324,765,235
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,2,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,635,324,765,1194
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,1,0,8,150,D66,Democraten 66,Libertarians,4.506594319166959,8,635,324,765,345
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,1,150,DS70,Democratisch Socialisten 70,Democratic Socialists 70,3.84333331743876,8,635,324,765,402
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,635,324,765,625
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,1,0,0,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.947308203847786,8,635,324,765,451
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,1,0,3,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,635,324,765,342
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,1,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,635,324,765,1452
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,1,1,53,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,635,324,765,742
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,635,324,765,1251
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,0,0,28,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,635,324,765,1409
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,1,150,Bp,Boerenpartij,Farmers Party,,8,635,563,324,1595
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,1,1,49,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,635,563,324,235
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,2,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,635,563,324,1194
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,8,150,D66,Democraten 66,Libertarians,4.506594319166959,8,635,563,324,345
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,1,150,DS70,Democratisch Socialisten 70,Democratic Socialists 70,3.84333331743876,8,635,563,324,402
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,635,563,324,625
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,3,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,635,563,324,342
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,1,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,635,563,324,1452
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,53,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,635,563,324,742
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,635,563,324,1251
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,1,0,28,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,635,563,324,1409
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,1,1,48,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,81,258,563,235
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,0,0,3,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,81,258,563,1194
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,1,0,17,150,D66,Democraten 66,Libertarians,4.506594319166959,8,81,258,563,345
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,81,258,563,625
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,0,0,3,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,81,258,563,342
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,0,0,3,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,81,258,563,1452
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,1,0,44,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,81,258,563,742
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,0,0,2,150,RPF,Reformatorisch Politieke Federatie,Reformatory Political Federation,8.296296359874583,8,81,258,563,212
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,81,258,563,1251
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,0,0,26,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,81,258,563,1409
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,1,1,48,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,81,6,258,235
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,3,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,81,6,258,1194
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,1,0,17,150,D66,Democraten 66,Libertarians,4.506594319166959,8,81,6,258,345
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,81,6,258,625
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,3,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,81,6,258,342
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,3,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,81,6,258,1452
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,44,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,81,6,258,742
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,2,150,RPF,Reformatorisch Politieke Federatie,Reformatory Political Federation,8.296296359874583,8,81,6,258,212
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,81,6,258,1251
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,0,0,26,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,81,6,258,1409
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,1,1,45,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,116,270,6,235
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,1,150,CP,Centrum Partij,Center Party,,8,116,270,6,275
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,3,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,116,270,6,1194
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,6,150,D66,Democraten 66,Libertarians,4.506594319166959,8,116,270,6,345
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,1,150,EVP,Evangelische Volkspartij,Evangelical Peoples Party,,8,116,270,6,525
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,116,270,6,625
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,2,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,116,270,6,342
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,3,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,116,270,6,1452
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,47,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,116,270,6,742
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,2,150,RPF,Reformatorisch Politieke Federatie,Reformatory Political Federation,8.296296359874583,8,116,270,6,212
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,116,270,6,1251
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,1,0,36,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,116,270,6,1409
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,1,1,54,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,62,550,270,235
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,0,0,9,150,D66,Democraten 66,Libertarians,4.506594319166959,8,62,550,270,345
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,62,550,270,625
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,0,0,2,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,62,550,270,342
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,0,0,1,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,62,550,270,1452
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,0,0,52,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,62,550,270,742
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,0,0,1,150,RPF,Reformatorisch Politieke Federatie,Reformatory Political Federation,8.296296359874583,8,62,550,270,212
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,62,550,270,1251
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,1,0,27,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,62,550,270,1409
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,0,0,1,150,CD,Centrum Democraten,Centre Democrats,9.409722222222221,8,627,148,550,209
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,1,1,54,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,627,148,550,235
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,0,0,12,150,D66,Democraten 66,Libertarians,4.506594319166959,8,627,148,550,345
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,0,0,6,150,GL,GroenLinks,GreenLeft,2.045373433631763,8,627,148,550,756
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,627,148,550,625
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,1,0,49,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,627,148,550,742
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,0,0,1,150,RPF,Reformatorisch Politieke Federatie,Reformatory Political Federation,8.296296359874583,8,627,148,550,212
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,627,148,550,1251
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,0,0,22,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,627,148,550,1409
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,6,150,AOV,Algemeen Ouderen Verbond / Unie 55+,General Senior Union / Union 55+,,8,570,637,148,112
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,3,150,CD,Centrum Democraten,Centre Democrats,9.409722222222221,8,570,637,148,209
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,34,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,570,637,148,235
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,1,0,24,150,D66,Democraten 66,Libertarians,4.506594319166959,8,570,637,148,345
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,5,150,GL,GroenLinks,GreenLeft,2.045373433631763,8,570,637,148,756
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,570,637,148,625
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,1,1,37,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,570,637,148,742
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,3,150,RPF,Reformatorisch Politieke Federatie,Reformatory Political Federation,8.296296359874583,8,570,637,148,212
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,2,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,570,637,148,1251
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,2,150,SP,Socialistische Partij,Socialist Party,1.214551395165293,8,570,637,148,357
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,0,0,1,150,Un55,Unie 55+,Union 55+,,8,570,637,148,1
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,1,0,31,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,570,637,148,1409
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,0,0,29,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,372,749,637,235
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,1,0,14,150,D66,Democraten 66,Libertarians,4.506594319166959,8,372,749,637,345
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,0,0,11,150,GL,GroenLinks,GreenLeft,2.045373433631763,8,372,749,637,756
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.144444380866158,8,372,749,637,625
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,1,1,45,150,PvdA,Partij van de Arbeid,Labour,3.611752961746201,8,372,749,637,742
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,0,0,3,150,RPF,Reformatorisch Politieke Federatie,Reformatory Political Federation,8.296296359874583,8,372,749,637,212
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.391862943102742,8,372,749,637,1251
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,0,0,5,150,SP,Socialistische Partij,Socialist Party,1.214551395165293,8,372,749,637,357
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,1,0,38,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.348177459579229,8,372,749,637,1409
NLD,Netherlands,2002-05-15,2002-07-21,Balkenende I,0,1,1,43,150,CDA,Christen Democratisch Appèl,Christian Democrats,5.937571651354636,8,74,763,749,235
NLD,Netherlands,2002-05-15,2002-07-21,Balkenende I,0,0,0,4,150,CU,ChristenUnie – Staatkundig Gereformeerde Partij,ChristianUnion -- Reformed Political Party,6.3149999999999995,8,74,763,749,1206
NLD,Netherlands,2002-05-15,2002-07-21,Balkenende I,0,0,0,7,150,D66,Democraten 66,Libertarians,4.506594319166959,8,74,763,749,345
NLD,Netherlands,2002-05-15,2002-07-21,Balkenende I,0,0,0,10,150,GL,GroenLinks,GreenLeft,2.045373433631763,8,74,763,749,756
NLD,Netherlands,2002-05-15,2002-07-21,Balkenende I,0,0,0,2,150,LN,Leefbaar Nederland,Livable Netherlands,,8,74,763,749,744
NLD,Netherlands,2002-05-15,2002-07-21,Balkenende I,0,1,0,26,150,LPF,Lijst Pim Fortuyn,Fortuyn List,8.560933464451843,8,74,763,749,456
