country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
NOR,Norway,parliament,1953-10-12,10.0,15,150,V,Venstre,Liberal Party of Norway,5.146700099476597,9,167,478,487,647
NOR,Norway,parliament,1953-10-12,10.5,14,150,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,167,478,487,1538
NOR,Norway,parliament,1953-10-12,8.8,14,150,Sp,Senterpartiet,Centre Party,4.656502363045081,9,167,478,487,702
NOR,Norway,parliament,1953-10-12,5.1,3,150,NKP,Norges Kommunistiske Parti,Communist Party of Norway,,9,167,478,487,27
NOR,Norway,parliament,1957-10-07,48.3,78,150,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,429,167,221,104
NOR,Norway,parliament,1957-10-07,16.8,29,150,H,Høyre,Conservative Party,7.899442972402592,9,429,167,221,1435
NOR,Norway,parliament,1957-10-07,9.6,15,150,Sp,Senterpartiet,Centre Party,4.656502363045081,9,429,167,221,702
NOR,Norway,parliament,1957-10-07,9.6,15,150,V,Venstre,Liberal Party of Norway,5.146700099476597,9,429,167,221,647
NOR,Norway,parliament,1957-10-07,10.2,12,150,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,429,167,221,1538
NOR,Norway,parliament,1957-10-07,3.4,1,150,NKP,Norges Kommunistiske Parti,Communist Party of Norway,,9,429,167,221,27
NOR,Norway,parliament,1957-10-07,0.52,0,150,RV,Rød Valgallianse,Red Electoral Alliance,0.4088972296631123,9,429,167,221,1638
NOR,Norway,parliament,1961-09-11,46.8,74,150,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,622,429,61,104
NOR,Norway,parliament,1961-09-11,19.3,29,150,H,Høyre,Conservative Party,7.899442972402592,9,622,429,61,1435
NOR,Norway,parliament,1961-09-11,6.8,16,150,Sp,Senterpartiet,Centre Party,4.656502363045081,9,622,429,61,702
NOR,Norway,parliament,1961-09-11,9.3,15,150,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,622,429,61,1538
NOR,Norway,parliament,1961-09-11,8.2,14,150,V,Venstre,Liberal Party of Norway,5.146700099476597,9,622,429,61,647
NOR,Norway,parliament,1961-09-11,2.4,2,150,SF,Sosialistisk Folkeparti,Socialist People's Party,,9,622,429,61,1773
NOR,Norway,parliament,1961-09-11,2.9,0,150,NKP,Norges Kommunistiske Parti,Communist Party of Norway,,9,622,429,61,27
NOR,Norway,parliament,1965-09-12,43.1,68,150,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,517,622,510,104
NOR,Norway,parliament,1965-09-12,20.3,31,150,H,Høyre,Conservative Party,7.899442972402592,9,517,622,510,1435
NOR,Norway,parliament,1965-09-12,10.2,18,150,V,Venstre,Liberal Party of Norway,5.146700099476597,9,517,622,510,647
NOR,Norway,parliament,1965-09-12,9.8,18,150,Sp,Senterpartiet,Centre Party,4.656502363045081,9,517,622,510,702
NOR,Norway,parliament,1965-09-12,8.1,13,150,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,517,622,510,1538
NOR,Norway,parliament,1965-09-12,6.0,2,150,SF,Sosialistisk Folkeparti,Socialist People's Party,,9,517,622,510,1773
NOR,Norway,parliament,1965-09-12,1.4,0,150,NKP,Norges Kommunistiske Parti,Communist Party of Norway,,9,517,622,510,27
NOR,Norway,parliament,1969-09-07,46.5,74,150,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,580,517,284,104
NOR,Norway,parliament,1969-09-07,18.8,29,150,H,Høyre,Conservative Party,7.899442972402592,9,580,517,284,1435
NOR,Norway,parliament,1969-09-07,9.0,20,150,Sp,Senterpartiet,Centre Party,4.656502363045081,9,580,517,284,702
NOR,Norway,parliament,1969-09-07,8.7,14,150,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,580,517,284,1538
NOR,Norway,parliament,1969-09-07,9.4,13,150,V,Venstre,Liberal Party of Norway,5.146700099476597,9,580,517,284,647
NOR,Norway,parliament,1969-09-07,1.0,0,150,NKP,Norges Kommunistiske Parti,Communist Party of Norway,,9,580,517,284,27
NOR,Norway,parliament,1969-09-07,3.4,0,150,SF,Sosialistisk Folkeparti,Socialist People's Party,,9,580,517,284,1773
NOR,Norway,parliament,1973-09-09,35.29,62,155,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,523,580,822,104
NOR,Norway,parliament,1973-09-09,17.38,29,155,H,Høyre,Conservative Party,7.899442972402592,9,523,580,822,1435
NOR,Norway,parliament,1973-09-09,11.03,21,155,Sp,Senterpartiet,Centre Party,4.656502363045081,9,523,580,822,702
NOR,Norway,parliament,1973-09-09,12.24,20,155,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,523,580,822,1538
NOR,Norway,parliament,1973-09-09,11.23,16,155,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,523,580,822,81
NOR,Norway,parliament,1973-09-09,5.01,4,155,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,523,580,822,351
NOR,Norway,parliament,1973-09-09,3.49,2,155,V,Venstre,Liberal Party of Norway,5.146700099476597,9,523,580,822,647
NOR,Norway,parliament,1973-09-09,3.43,1,155,DLF,Det Liberale Folkepartiet,Liberal People's Party,,9,523,580,822,1209
NOR,Norway,parliament,1973-09-09,0.43,0,155,RV,Rød Valgallianse,Red Electoral Alliance,0.4088972296631123,9,523,580,822,1638
NOR,Norway,parliament,1977-09-11,42.3,76,155,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,499,523,520,104
NOR,Norway,parliament,1977-09-11,24.8,41,155,H,Høyre,Conservative Party,7.899442972402592,9,499,523,520,1435
NOR,Norway,parliament,1977-09-11,12.4,22,155,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,499,523,520,1538
NOR,Norway,parliament,1977-09-11,8.6,12,155,Sp,Senterpartiet,Centre Party,4.656502363045081,9,499,523,520,702
NOR,Norway,parliament,1977-09-11,4.2,2,155,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,499,523,520,81
NOR,Norway,parliament,1977-09-11,3.2,2,155,V,Venstre,Liberal Party of Norway,5.146700099476597,9,499,523,520,647
NOR,Norway,parliament,1977-09-11,1.4,0,155,DLF,Det Liberale Folkepartiet,Liberal People's Party,,9,499,523,520,1209
NOR,Norway,parliament,1977-09-11,1.9,0,155,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,499,523,520,351
NOR,Norway,parliament,1981-09-14,37.2,65,155,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,100,499,81,104
NOR,Norway,parliament,1981-09-14,31.7,54,155,H,Høyre,Conservative Party,7.899442972402592,9,100,499,81,1435
NOR,Norway,parliament,1981-09-14,8.9,15,155,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,100,499,81,1538
NOR,Norway,parliament,1981-09-14,7.3,11,155,Sp,Senterpartiet,Centre Party,4.656502363045081,9,100,499,81,702
NOR,Norway,parliament,1981-09-14,4.9,4,155,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,100,499,81,81
NOR,Norway,parliament,1981-09-14,4.5,4,155,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,100,499,81,351
NOR,Norway,parliament,1981-09-14,3.9,2,155,V,Venstre,Liberal Party of Norway,5.146700099476597,9,100,499,81,647
NOR,Norway,parliament,1981-09-14,0.7,0,155,RV,Rød Valgallianse,Red Electoral Alliance,0.4088972296631123,9,100,499,81,1638
NOR,Norway,parliament,1985-09-08,40.8,71,157,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,207,100,181,104
NOR,Norway,parliament,1985-09-08,30.4,50,157,H,Høyre,Conservative Party,7.899442972402592,9,207,100,181,1435
NOR,Norway,parliament,1985-09-08,8.3,16,157,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,207,100,181,1538
NOR,Norway,parliament,1985-09-08,6.6,12,157,Sp,Senterpartiet,Centre Party,4.656502363045081,9,207,100,181,702
NOR,Norway,parliament,1985-09-08,5.5,6,157,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,207,100,181,81
NOR,Norway,parliament,1985-09-08,3.7,2,157,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,207,100,181,351
NOR,Norway,parliament,1985-09-08,3.1,0,157,V,Venstre,Liberal Party of Norway,5.146700099476597,9,207,100,181,647
NOR,Norway,parliament,1989-09-11,34.3,63,165,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,571,207,394,104
NOR,Norway,parliament,1989-09-11,22.2,37,165,H,Høyre,Conservative Party,7.899442972402592,9,571,207,394,1435
NOR,Norway,parliament,1989-09-11,13.0,22,165,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,571,207,394,351
NOR,Norway,parliament,1989-09-11,10.1,17,165,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,571,207,394,81
NOR,Norway,parliament,1989-09-11,8.5,14,165,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,571,207,394,1538
NOR,Norway,parliament,1989-09-11,6.5,11,165,Sp,Senterpartiet,Centre Party,4.656502363045081,9,571,207,394,702
NOR,Norway,parliament,1989-09-11,0.3,1,165,FF,Framtid for Finnmark,Future for Finnmark,,9,571,207,394,474
NOR,Norway,parliament,1989-09-11,3.2,0,165,V,Venstre,Liberal Party of Norway,5.146700099476597,9,571,207,394,647
NOR,Norway,parliament,1993-09-13,36.9,67,165,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,404,571,588,104
NOR,Norway,parliament,1993-09-13,16.7,32,165,Sp,Senterpartiet,Centre Party,4.656502363045081,9,404,571,588,702
NOR,Norway,parliament,1993-09-13,17.0,28,165,H,Høyre,Conservative Party,7.899442972402592,9,404,571,588,1435
NOR,Norway,parliament,1993-09-13,7.9,13,165,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,404,571,588,81
NOR,Norway,parliament,1993-09-13,7.9,13,165,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,404,571,588,1538
NOR,Norway,parliament,1993-09-13,6.3,10,165,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,404,571,588,351
NOR,Norway,parliament,1993-09-13,3.6,1,165,V,Venstre,Liberal Party of Norway,5.146700099476597,9,404,571,588,647
NOR,Norway,parliament,1993-09-13,1.1,1,165,RV,Rød Valgallianse,Red Electoral Alliance,0.4088972296631123,9,404,571,588,1638
NOR,Norway,parliament,1993-09-13,1.0,0,165,P,Pensjonistpartiet,Pensioners Party,,9,404,571,588,733
NOR,Norway,parliament,1997-09-16,35.0,65,165,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,669,404,813,104
NOR,Norway,parliament,1997-09-16,13.7,25,165,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,669,404,813,1538
NOR,Norway,parliament,1997-09-16,15.3,25,165,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,669,404,813,351
NOR,Norway,parliament,1997-09-16,14.3,23,165,H,Høyre,Conservative Party,7.899442972402592,9,669,404,813,1435
NOR,Norway,parliament,1997-09-16,7.9,11,165,Sp,Senterpartiet,Centre Party,4.656502363045081,9,669,404,813,702
NOR,Norway,parliament,1997-09-16,6.0,9,165,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,669,404,813,81
NOR,Norway,parliament,1997-09-16,4.5,6,165,V,Venstre,Liberal Party of Norway,5.146700099476597,9,669,404,813,647
NOR,Norway,parliament,1997-09-16,0.4,1,165,Kp,Kystpartiet,Coastal Party,,9,669,404,813,780
NOR,Norway,parliament,1997-09-16,1.7,0,165,RV,Rød Valgallianse,Red Electoral Alliance,0.4088972296631123,9,669,404,813,1638
NOR,Norway,parliament,2001-09-10,24.3,43,165,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,328,669,333,104
NOR,Norway,parliament,2001-09-10,21.2,38,165,H,Høyre,Conservative Party,7.899442972402592,9,328,669,333,1435
NOR,Norway,parliament,2001-09-10,14.7,26,165,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,328,669,333,351
NOR,Norway,parliament,2001-09-10,12.5,23,165,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,328,669,333,81
NOR,Norway,parliament,2001-09-10,12.5,22,165,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,328,669,333,1538
NOR,Norway,parliament,2001-09-10,5.6,10,165,Sp,Senterpartiet,Centre Party,4.656502363045081,9,328,669,333,702
NOR,Norway,parliament,2001-09-10,3.9,2,165,V,Venstre,Liberal Party of Norway,5.146700099476597,9,328,669,333,647
NOR,Norway,parliament,2001-09-10,1.7,1,165,Kp,Kystpartiet,Coastal Party,,9,328,669,333,780
NOR,Norway,parliament,2001-09-10,1.2,0,165,RV,Rød Valgallianse,Red Electoral Alliance,0.4088972296631123,9,328,669,333,1638
NOR,Norway,parliament,2005-09-12,32.7,61,169,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,3,328,300,104
NOR,Norway,parliament,2005-09-12,22.1,38,169,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,3,328,300,351
NOR,Norway,parliament,2005-09-12,14.1,23,169,H,Høyre,Conservative Party,7.899442972402592,9,3,328,300,1435
NOR,Norway,parliament,2005-09-12,8.8,15,169,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,3,328,300,81
NOR,Norway,parliament,2005-09-12,6.8,11,169,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,3,328,300,1538
NOR,Norway,parliament,2005-09-12,6.5,11,169,Sp,Senterpartiet,Centre Party,4.656502363045081,9,3,328,300,702
NOR,Norway,parliament,2005-09-12,5.9,10,169,V,Venstre,Liberal Party of Norway,5.146700099476597,9,3,328,300,647
NOR,Norway,parliament,2005-09-12,1.2,0,169,RV,Rød Valgallianse,Red Electoral Alliance,0.4088972296631123,9,3,328,300,1638
NOR,Norway,parliament,2009-09-24,35.4,64,169,DNA,Det norske Arbeiderparti,Norwegian Labour Party,3.3706209770187767,9,285,3,693,104
NOR,Norway,parliament,2009-09-24,22.9,41,169,Fr,Fremskrittspartiet,Progress Party,8.759454224495402,9,285,3,693,351
NOR,Norway,parliament,2009-09-24,17.2,30,169,H,Høyre,Conservative Party,7.899442972402592,9,285,3,693,1435
NOR,Norway,parliament,2009-09-24,6.2,11,169,SV,Sosialistisk Venstreparti,Socialist Left Party,1.5839320682875127,9,285,3,693,81
NOR,Norway,parliament,2009-09-24,6.2,11,169,Sp,Senterpartiet,Centre Party,4.656502363045081,9,285,3,693,702
NOR,Norway,parliament,2009-09-24,5.5,10,169,KrF,Kristelig Folkeparti,Christian Democratic Party,5.851629040812889,9,285,3,693,1538
NOR,Norway,parliament,2009-09-24,3.9,2,169,V,Venstre,Liberal Party of Norway,5.146700099476597,9,285,3,693,647
NOR,Norway,parliament,2009-09-24,1.4,0,169,R,Rødt,Red,,9,285,3,693,986
NZL,New Zealand,parliament,1943-09-25,47.65,46,80,LP,Labour Party,Labour Party,4.483040902210258,11,775,,,878
NZL,New Zealand,parliament,1943-09-25,42.69,33,80,NP,National Party,National Party,6.719298312538544,11,775,,,997
NZL,New Zealand,parliament,1943-09-25,,1,80,none,no party affiliation,no party affiliation,,11,775,,,1262
NZL,New Zealand,parliament,1943-09-25,4.31,0,80,DLP,Democratic Labour Party,Democratic Labour Party,,11,775,,,1968
NZL,New Zealand,parliament,1946-11-27,51.28,42,80,LP,Labour Party,Labour Party,4.483040902210258,11,586,775,1036,878
NZL,New Zealand,parliament,1946-11-27,48.43,38,80,NP,National Party,National Party,6.719298312538544,11,586,775,1036,997
NZL,New Zealand,parliament,1946-11-27,0.08,,80,CPNZ,Communist Party of New Zealand,Communist Party of New Zealand,,11,586,775,1036,2076
NZL,New Zealand,parliament,1949-11-30,51.88,46,80,NP,National Party,National Party,6.719298312538544,11,94,586,474,997
NZL,New Zealand,parliament,1949-11-30,47.16,34,80,LP,Labour Party,Labour Party,4.483040902210258,11,94,586,474,878
NZL,New Zealand,parliament,1949-11-30,0.25,,80,CPNZ,Communist Party of New Zealand,Communist Party of New Zealand,,11,94,586,474,2076
NZL,New Zealand,parliament,1951-09-01,53.94,50,80,NP,National Party,National Party,6.719298312538544,11,366,94,717,997
NZL,New Zealand,parliament,1951-09-01,45.87,30,80,LP,Labour Party,Labour Party,4.483040902210258,11,366,94,717,878
NZL,New Zealand,parliament,1951-09-01,0.06,,80,CPNZ,Communist Party of New Zealand,Communist Party of New Zealand,,11,366,94,717,2076
NZL,New Zealand,parliament,1954-11-13,44.28,45,80,NP,National Party,National Party,6.719298312538544,11,321,366,66,997
NZL,New Zealand,parliament,1954-11-13,44.13,35,80,LP,Labour Party,Labour Party,4.483040902210258,11,321,366,66,878
NZL,New Zealand,parliament,1954-11-13,11.13,0,80,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,321,366,66,1636
NZL,New Zealand,parliament,1957-11-30,48.31,41,80,LP,Labour Party,Labour Party,4.483040902210258,11,421,321,629,878
NZL,New Zealand,parliament,1957-11-30,44.21,39,80,NP,National Party,National Party,6.719298312538544,11,421,321,629,997
NZL,New Zealand,parliament,1957-11-30,7.22,0,80,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,421,321,629,1636
NZL,New Zealand,parliament,1960-11-26,47.59,46,80,NP,National Party,National Party,6.719298312538544,11,666,421,869,997
NZL,New Zealand,parliament,1960-11-26,43.42,34,80,LP,Labour Party,Labour Party,4.483040902210258,11,666,421,869,878
NZL,New Zealand,parliament,1960-11-26,8.62,0,80,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,666,421,869,1636
NZL,New Zealand,parliament,1963-11-30,47.07,45,80,NP,National Party,National Party,6.719298312538544,11,117,666,701,997
NZL,New Zealand,parliament,1963-11-30,43.74,35,80,LP,Labour Party,Labour Party,4.483040902210258,11,117,666,701,878
NZL,New Zealand,parliament,1963-11-30,7.94,0,80,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,117,666,701,1636
NZL,New Zealand,parliament,1966-11-26,43.64,44,80,NP,National Party,National Party,6.719298312538544,11,391,117,668,997
NZL,New Zealand,parliament,1966-11-26,41.44,35,80,LP,Labour Party,Labour Party,4.483040902210258,11,391,117,668,878
NZL,New Zealand,parliament,1966-11-26,14.48,1,80,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,391,117,668,1636
NZL,New Zealand,parliament,1966-11-26,0.12,0,80,no-seat,no seats,no seats,,11,391,117,668,2070
NZL,New Zealand,parliament,1969-11-29,45.22,45,84,NP,National Party,National Party,6.719298312538544,11,120,391,44,997
NZL,New Zealand,parliament,1969-11-29,44.18,39,84,LP,Labour Party,Labour Party,4.483040902210258,11,120,391,44,878
NZL,New Zealand,parliament,1969-11-29,9.07,0,84,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,120,391,44,1636
NZL,New Zealand,parliament,1972-11-25,48.37,55,87,LP,Labour Party,Labour Party,4.483040902210258,11,1,120,569,878
NZL,New Zealand,parliament,1972-11-25,41.5,32,87,NP,National Party,National Party,6.719298312538544,11,1,120,569,997
NZL,New Zealand,parliament,1972-11-25,6.65,0,87,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,1,120,569,1636
NZL,New Zealand,parliament,1972-11-25,1.96,0,87,VP,Values Party,Values Party,,11,1,120,569,1761
NZL,New Zealand,parliament,1975-11-29,47.44,55,87,NP,National Party,National Party,6.719298312538544,11,459,1,413,997
NZL,New Zealand,parliament,1975-11-29,39.7,32,87,LP,Labour Party,Labour Party,4.483040902210258,11,459,1,413,878
NZL,New Zealand,parliament,1975-11-29,7.43,0,87,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,459,1,413,1636
NZL,New Zealand,parliament,1975-11-29,5.19,0,87,VP,Values Party,Values Party,,11,459,1,413,1761
NZL,New Zealand,parliament,1978-11-25,39.82,51,92,NP,National Party,National Party,6.719298312538544,11,202,459,285,997
NZL,New Zealand,parliament,1978-11-25,40.41,40,92,LP,Labour Party,Labour Party,4.483040902210258,11,202,459,285,878
NZL,New Zealand,parliament,1978-11-25,16.07,1,92,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,202,459,285,1636
NZL,New Zealand,parliament,1978-11-25,2.41,0,92,VP,Values Party,Values Party,,11,202,459,285,1761
NZL,New Zealand,parliament,1981-11-28,38.78,47,92,NP,National Party,National Party,6.719298312538544,11,513,202,669,997
NZL,New Zealand,parliament,1981-11-28,39.01,43,92,LP,Labour Party,Labour Party,4.483040902210258,11,513,202,669,878
NZL,New Zealand,parliament,1981-11-28,20.65,2,92,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,513,202,669,1636
NZL,New Zealand,parliament,1981-11-28,0.46,0,92,MM,Mana Motuhake,Mana Motuhake,,11,513,202,669,2071
NZL,New Zealand,parliament,1984-07-14,42.98,56,95,LP,Labour Party,Labour Party,4.483040902210258,11,56,513,259,878
NZL,New Zealand,parliament,1984-07-14,35.89,37,95,NP,National Party,National Party,6.719298312538544,11,56,513,259,997
NZL,New Zealand,parliament,1984-07-14,7.63,2,95,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,56,513,259,1636
NZL,New Zealand,parliament,1984-07-14,12.25,0,95,NZP,New Zealand Party,New Zealand Party,,11,56,513,259,2075
NZL,New Zealand,parliament,1987-08-15,47.96,58,97,LP,Labour Party,Labour Party,4.483040902210258,11,322,56,121,878
NZL,New Zealand,parliament,1987-08-15,44.02,39,97,NP,National Party,National Party,6.719298312538544,11,322,56,121,997
NZL,New Zealand,parliament,1987-08-15,5.74,0,97,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,322,56,121,1636
NZL,New Zealand,parliament,1990-10-27,47.82,67,97,NP,National Party,National Party,6.719298312538544,11,350,322,571,997
NZL,New Zealand,parliament,1990-10-27,35.14,29,97,LP,Labour Party,Labour Party,4.483040902210258,11,350,322,571,878
NZL,New Zealand,parliament,1990-10-27,5.16,1,97,NLP,New Labour Party,New Labour Party,2.7777777777777777,11,350,322,571,930
NZL,New Zealand,parliament,1990-10-27,1.67,0,97,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,5.6,11,350,322,571,1636
NZL,New Zealand,parliament,1990-10-27,6.85,0,97,Greens,Green Party,Green Party,1.7728531988043528,11,350,322,571,1171
NZL,New Zealand,parliament,1993-11-06,35.05,50,99,NP,National Party,National Party,6.719298312538544,11,634,350,473,997
NZL,New Zealand,parliament,1993-11-06,34.68,45,99,LP,Labour Party,Labour Party,4.483040902210258,11,634,350,473,878
NZL,New Zealand,parliament,1993-11-06,18.21,2,99,A,Alliance,Alliance,2.075731015065958,11,634,350,473,1444
NZL,New Zealand,parliament,1993-11-06,8.4,2,99,NZFP,New Zealand First Party,New Zealand First Party,6.038781216270053,11,634,350,473,891
NZL,New Zealand,parliament,1993-11-06,2.02,0,99,CH,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,,11,634,350,473,2072
NZL,New Zealand,parliament,1996-10-12,33.84,44,120,NP,National Party,National Party,6.719298312538544,11,561,634,830,997
NZL,New Zealand,parliament,1996-10-12,28.19,37,120,LP,Labour Party,Labour Party,4.483040902210258,11,561,634,830,878
NZL,New Zealand,parliament,1996-10-12,13.35,17,120,NZFP,New Zealand First Party,New Zealand First Party,6.038781216270053,11,561,634,830,891
NZL,New Zealand,parliament,1996-10-12,10.1,13,120,A,Alliance,Alliance,2.075731015065958,11,561,634,830,1444
NZL,New Zealand,parliament,1996-10-12,6.1,8,120,ACT,ACT New Zealand,ACT New Zealand,9.026315588700157,11,561,634,830,617
NZL,New Zealand,parliament,1996-10-12,0.88,1,120,UNZ,United New Zealand,United New Zealand,6.1218838942678415,11,561,634,830,917
NZL,New Zealand,parliament,1996-10-12,4.33,0,120,CH,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,,11,561,634,830,2072
NZL,New Zealand,parliament,1996-10-12,1.66,0,120,ALCP,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,,11,561,634,830,2073
NZL,New Zealand,parliament,1999-11-27,38.74,49,120,LP,Labour Party,Labour Party,4.483040902210258,11,451,561,388,878
NZL,New Zealand,parliament,1999-11-27,30.5,39,120,NP,National Party,National Party,6.719298312538544,11,451,561,388,997
NZL,New Zealand,parliament,1999-11-27,7.74,10,120,A,Alliance,Alliance,2.075731015065958,11,451,561,388,1444
NZL,New Zealand,parliament,1999-11-27,7.04,9,120,ACT,ACT New Zealand,ACT New Zealand,9.026315588700157,11,451,561,388,617
NZL,New Zealand,parliament,1999-11-27,5.16,7,120,Greens,Green Party,Green Party,1.7728531988043528,11,451,561,388,1171
NZL,New Zealand,parliament,1999-11-27,4.26,5,120,NZFP,New Zealand First Party,New Zealand First Party,6.038781216270053,11,451,561,388,891
NZL,New Zealand,parliament,1999-11-27,0.54,1,120,UNZ,United New Zealand,United New Zealand,6.1218838942678415,11,451,561,388,917
NZL,New Zealand,parliament,1999-11-27,2.38,0,120,CH,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,,11,451,561,388,2072
NZL,New Zealand,parliament,1999-11-27,1.12,0,120,CD,Christian Democrat Party,Christian Democrat Party,,11,451,561,388,774
NZL,New Zealand,parliament,1999-11-27,1.1,0,120,ALCP,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,,11,451,561,388,2073
NZL,New Zealand,parliament,2002-07-27,41.26,52,120,LP,Labour Party,Labour Party,4.483040902210258,11,572,451,212,878
NZL,New Zealand,parliament,2002-07-27,20.93,27,120,NP,National Party,National Party,6.719298312538544,11,572,451,212,997
NZL,New Zealand,parliament,2002-07-27,10.38,13,120,NZFP,New Zealand First Party,New Zealand First Party,6.038781216270053,11,572,451,212,891
NZL,New Zealand,parliament,2002-07-27,7.14,9,120,ACT,ACT New Zealand,ACT New Zealand,9.026315588700157,11,572,451,212,617
NZL,New Zealand,parliament,2002-07-27,7.0,9,120,Greens,Green Party,Green Party,1.7728531988043528,11,572,451,212,1171
NZL,New Zealand,parliament,2002-07-27,6.69,8,120,UFNZ,United Future New Zealand,United Future New Zealand,6.1218838942678415,11,572,451,212,1313
NZL,New Zealand,parliament,2002-07-27,1.7,2,120,PP,Progressive Party,Progressive Party,3.019390608135021,11,572,451,212,354
NZL,New Zealand,parliament,2002-07-27,1.35,0,120,CH,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,,11,572,451,212,2072
NZL,New Zealand,parliament,2002-07-27,1.27,0,120,A,Alliance,Alliance,2.075731015065958,11,572,451,212,1444
NZL,New Zealand,parliament,2002-07-27,1.28,0,120,OR,Outdoor Recreation New Zealand,Outdoor Recreation New Zealand,,11,572,451,212,2074
NZL,New Zealand,parliament,2005-09-17,41.1,50,121,LP,Labour Party,Labour Party,4.483040902210258,11,675,572,845,878
NZL,New Zealand,parliament,2005-09-17,39.1,48,121,NP,National Party,National Party,6.719298312538544,11,675,572,845,997
NZL,New Zealand,parliament,2005-09-17,5.72,7,121,NZFP,New Zealand First Party,New Zealand First Party,6.038781216270053,11,675,572,845,891
