id,country_id,family_id,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,data_source,description,comment,cmp,euprofiler,ees,morgan,castles_mair,huber_inglehart,ray,benoit_laver,chess,old_countryID,old_partyID
1609,74,27,PdP-C,Agreement for the Future -- CenterLeft,Porozumienie dla Przyszłości – CentroLewica,Porozumienie dla Przyszłości -- CentroLewica,,http://pl.wikipedia.org/wiki/Porozumienie_dla_Przysz%C5%82o%C5%9Bci,,,,,383,1616011,,,,,,,616,80
1613,68,28,S-JB,Sovereignty -- Jana Bobosikova Bloc,Suverenita – blok Jany Bobošíkové,Suverenita – blok Jany Bobosikove,,http://en.wikipedia.org/wiki/Sovereignty_%E2%80%93_Jana_Bobo%C5%A1%C3%ADkov%C3%A1_Bloc,,,,,,,,,,,,,203,65
1615,1,26,Lu/Ls,People's Union -- Liberal Party,Ludová únia – Liberálna strana,Ludova unia -- Liberálna strana,,http://en.wikipedia.org/wiki/Liber%C3%A1lna_strana,,,,,,,,,,,3954,,703,34
1616,68,6,DU,Democratic Union,Demokratická unie,Demokraticka unie,,http://en.wikipedia.org/wiki/Democratic_Union_(Czech_republic),,,,,,,,,,,,,203,15
1617,39,12,none,no party affiliation,független,független,,,,,,,,,,,,,,,348,990
1619,60,19,ZS,Greens of Slovenia,Zeleni Slovenije,Zeleni Slovenije,,http://en.wikipedia.org/wiki/Greens_of_Slovenia,,,,97110,,,,,,,,,705,14
1620,1,17,MH,Most-Hid,MOST-HID,MOST-HÍD,,http://en.wikipedia.org/wiki/Most%E2%80%93H%C3%ADd,,,,,,,,,,,,,703,65
1621,51,19,KOP,Ecological and Environmental Movement,Kinima Oikologoi Perivallontistoi,Kinima Oikologoi Perivallontistoi,Κίνημα Οικολόγων Περιβαλλοντιστών,http://en.wikipedia.org/wiki/Ecological_and_Environmental_Movement,eed,,,,53,1196110,,,,,5441,,196,10
1623,15,14,TSKP,Lithuanian Communist Party on the CPSU Platform,Lietuvos komunistų partija TSKP platformoje,Lietuvos komunistu partija TSKP platformoje,Коммунистическая партия Литвы,http://en.wikipedia.org/wiki/Communist_Party_of_the_Soviet_Union,,,,,,,,,,,,,440,65
1624,1,28,AdS,Alliance of Democrats,Aliancia demokratov Slovenska,Aliancia demokratov Slovenska,,http://sk.wikipedia.org/wiki/Aliancia_demokratov_Slovenska,,,AdS was formed in March 1993 when 8 deputies left the HZDS party group.,96431,,,,,,,,,703,27
1626,64,27,VLD/V,Flemish Liberals and Democrats / Alive,Vlaamse Liberalen en Democraten / Vivant,Vlaamse Liberalen en Democraten / Vivant,,http://en.wikipedia.org/wiki/Open_Vlaamse_Liberalen_en_Democraten,,,,21421,16,1056421,,311,,106,5083,107,56,84
1629,21,11,Sd,Social Democrats,Socialdemokraterne,Socialdemokraterne,,http://en.wikipedia.org/wiki/Social_Democrats_%28Denmark%29,,,,13320,64,1208320,1,504,1103,201,5603,201,208,13
1630,27,9,UPN,Navarrese Peoples Union,Union del Pueblo Navarro,Union del Pueblo Navarro,,http://en.wikipedia.org/wiki/Uni%C3%B3n_del_Pueblo_Navarro,,,,,,1724922,,,,,,,724,60
1631,1,12,todo,to be coded,to be coded,to be coded,,,,,,,,,,,,,,,703,999
1632,15,2,LVP,Lithuanian Peasant Party,Lietuvos valstiečių partija,Lietuvos valstieciu partija,,http://en.wikipedia.org/wiki/Lithuanian_Peasants_Party,,,,88810,,,,,,,,2507,440,23
1633,26,3,DC,Christian Democrats,Democrazia Cristiana,Democrazia Cristiana,,"http://en.wikipedia.org/wiki/Christian_Democracy_(Italy,_historical)",,,,32520,,,131,1008,2107,801,,,380,69
1634,21,9,G/F,Greenland and Faroe Islands,Grønland og Færøerne,Gronland og Faeroerne,,,,Greenland and Faroe Islands (G/F) include regional parties from the two autonomous islands until the election 2007.,The election results from 1945 to 2007 need to be revised and results for the regional parties of Greenland and Faroer Islands should be provided.,,,,,,,,,,208,980
1636,11,16,SC/DP,Social Credit / Democratic Party,Social Credit / Democratic Party,Social Credit / Democratic Party,,http://en.wikipedia.org/wiki/Social_Credit_Party_%28New_Zealand%29,,,,64951,,,,1202,,,,,554,14
1638,9,14,RV,Red Electoral Alliance,Rød Valgallianse,Rod Valgallianse,,http://en.wikipedia.org/wiki/Red_Electoral_Alliance,,,,,,,,,2901,,7560,,578,29
1639,23,19,MER,Romanian Ecological Movement,Miscarea Ecologista din Romania,Miscarea Ecologista din Romania,,,,,,93111,,,,,,,,,642,60
1640,26,14,US,Unite the Left,Unire la Sinistra,Unire la Sinistra,,http://en.wikipedia.org/wiki/Unite_the_Left,,,,,,,,,,,,,380,171
1644,21,14,SF,Socialist Peoples Party,Socialistisk Folkeparti,Socialistisk Folkeparti,,http://en.wikipedia.org/wiki/Socialistisk_Folkeparti,,,,13230,70,1208230,7,503,1102,206,5621,206,208,30
1645,1,26,OKS,Civic Conservative Party,Obcianska konzervatívna strana,Obcianska konzervatIvna strana,,http://en.wikipedia.org/wiki/Civic_Conservative_Party,,,,,,,,,,,3977,,703,33
1649,67,16,VEU,Anti-EU Movement,Vaihtoehto EU:Lle,Vaihtoehto EU:Lle,,http://fi.wikipedia.org/wiki/Vaihtoehto_EU:lle_Tiedotuskeskus,,,,,,,,,,,,,246,55
1650,33,3,CDP,Christian Democratic Party,Christian Democratic Party,Christian Democratic Party,,http://en.wikipedia.org/wiki/Christian_Democratic_Party_%28Australia%29,,,,,,,,,,,,,36,11
1651,1,11,SDSS,Social Democratic Party of Slovakia,Sociálnodemokratická strana Slovenska,Socialnodemokraticka strana Slovenska,,http://en.wikipedia.org/wiki/Social_Democratic_Party_of_Slovakia,,,,,,,,,3404,,,,703,20
1653,75,14,ESDTP,Estonian Social Democratic Labour Party,Eesti Sotsiaaldemokraatlik Tööpartei,Eesti Sotsiaaldemokraatlik Tööpartei,,http://en.wikipedia.org/wiki/Estonian_Social_Democratic_Labour_Party,,,,,,,,,1202,,1638,,233,38
1655,51,12,Turkish,Turkish,Turkish,Turkish,,,,,,,,,,,,,,,196,28
1656,55,11,LSDSP,Latvian Social Democratic Workers' Party,Latvijas Sociāldemokrātiskā Strādnieku Partija,Latvijas Socialdemokratu Stradnieku Partija,,http://en.wikipedia.org/wiki/Latvian_Social_Democratic_Workers%27_Party,,,,87311,,,,,,,,2408,428,17
1657,27,27,EP-V,Europe of the People -- The Greens,Europa de los Pueblos – Verdes,Europa de los Pueblos -- Verdes,,http://en.wikipedia.org/wiki/Europe_of_the_Peoples%E2%80%93Greens,,,,,,,,,,,,,724,72
1659,1,12,etc,others,others,others,,,,,,,,,,,,,,,703,995
1661,26,14,PdCI,Party of the Italian Communists,Partito dei Comunisti Italiani,Partito dei Comunisti Italiani,,http://en.wikipedia.org/wiki/Party_of_Italian_Communists,,,,32213,,,,,,,6766,836,380,98
1663,10,17,GOR,"Civil Union ""Roma""","Graždansko Obedinenie ""Roma""","Grazdansko Obedinenie ""Roma""",Партия Рома,http://en.wikipedia.org/wiki/Civil_Union_%22Roma%22,,,,,,,,,,,,,,
1664,10,6,DSH,Movement for Social Humanism,Dvizhenie za sotsialen humanizam,Dvizhenie za sotsialen humanizam,Движение за социален хуманизъм,http://en.wikipedia.org/wiki/Movement_for_Social_Humanism,,,,,,,,,,,,,,
1666,55,26,V,Unity,Vienotība,Vienotiba,,http://en.wikipedia.org/wiki/Unity_%28Latvia%29,,,,,,,,,,,,,,
1667,55,27,PLL,For a Good Latvia,Par Labu Latviju!,Par Labu Latviju!,,http://en.wikipedia.org/wiki/For_a_Good_Latvia,,,,,,,,,,,,,,
1671,74,6,LP,Libertas Poland,Libertas Polska,Libertas Polska,,http://en.wikipedia.org/wiki/Libertas_Poland,,,,,,1616010,,,,,,,,
1672,27,27,EdP,Europe of the People,Europa de los Pueblos,Europa de los Pueblos,,http://es.wikipedia.org/wiki/Europa_de_los_Pueblos_(2004),,,,,,,,,,,,,,
1676,74,11,RDS,Democratic-Social Movement,Ruch Demokratyczno-Społeczny,Ruch Demokratyczno-Spoleczny,,http://pl.wikipedia.org/wiki/Ruch_Demokratyczno-Spo%C5%82eczny,,,,,,,,,,,,,,
1678,74,3,NKWW,National Voters Committee,Narodowy Komitet Wyborczy Wyborców,Narodowy Komitet Wyborczy Wyborcow,,http://pl.wikipedia.org/wiki/Narodowy_Komitet_Wyborczy_Wyborc%C3%B3w,pkw,,,,,,,,,,,,,
1679,74,26,PjN,Poland is the Most Important,Polska jest Najważniejsza,Polska jest Najwazniejsza,,http://en.wikipedia.org/wiki/Poland_is_the_Most_Important,pr,,,,,,,,,,,,,
1680,74,26,IdP,Initiative for Poland,Inicjatywa dla Polski,Inicjatywa dla Polski,,http://pl.wikipedia.org/wiki/Inicjatywa_dla_Polski,pkw,,,,,,,,,,,,,
1688,74,9,UWOWL,Union of Greater Poles in the Voivodeship Leszczynskie,Unia Wielkopolan Okręgu Województwa Leszczyńskiego,Unia Wielkopolan Okregu Wojewodztwa Leszczynskiego,,http://pl.wikipedia.org/wiki/Unia_Wielkopolan,,,,,,,,,,,,,,
1689,74,9,JN,Voivodeships Election Committee of the National Unity,Wojewódzki Komitet Wyborczy Jedności Narodowej,Wojewodzki Komitet Wyborczy Jednosci Narodowej,,,,,,,,,,,,,,,,
1690,74,9,WiP,Greater Poland and Poland,Wielkopolsce i Polsce,Wielkopolsce i Polsce,,,,,,,,,,,,,,,,
1691,74,6,PPG,Polish Economic Program [Large Beer],Polski Program Gospodarczy [Duże Piwo],Polski Program Gospodarczy [Duze Piwo],,http://pl.wikipedia.org/wiki/Polski_Program_Gospodarczy,,,,92433,,,,,,,,,,
1692,74,16,MP,Small Beer,Małe Piwo,Male Piwo,,http://en.wikipedia.org/wiki/Polish_Beer-Lovers%27_Party,,,,,,,,,,,,,,
1695,69,19,Gru,Green Party of the GDR,Grüne Partei in der DDR,Gruene Partei in der DDR,,http://en.wikipedia.org/wiki/East_German_Green_Party,,,,,,,,,,,,,,
1696,69,16,UFV,Independent Women's Association,Unabhängiger Frauenverband,Unabhängiger Frauenverband,,http://de.wikipedia.org/wiki/Unabh%C3%A4ngiger_Frauenverband,,,,,,,,,,,,,,
1698,69,28,NF,New Forum,Neues Forum,Neues Forum,,http://en.wikipedia.org/wiki/New_Forum,,,,,,,,,,,,,,
1699,69,16,DJ,Democracy Now,Demokratie Jetzt,Demokratie Jetzt,,http://en.wikipedia.org/wiki/Democracy_Now_%28East_Germany%29,,,,,,,,,,,,,,
1700,69,16,IFM,Initiative for Peace and Human Rights,Initiative für Frieden und Menschenrechte,Initiative für Frieden und Menschenrechte,,http://en.wikipedia.org/wiki/Democracy_Now_%28East_Germany%29,,,,,,,,,,,,,,
1701,54,26,GDP,All-German Party,Gesamtdeutsche Partei,Gesamtdeutsche Partei,,http://de.wikipedia.org/wiki/Gesamtdeutsche_Partei,phb,Merger of GB/BHE and DP that formed on 15/16 April 1961 but dissolved quickly after an unsuccessful 1961 election campaign.,,,,,,,,,,,,
1702,26,16,PDIUM,Italian Democratic Party of Monarchist Unity,Partito Democratico Italiano di Unità Monarchica,Partito Democratico Italiano di Unita Monarchica,,http://en.wikipedia.org/wiki/Italian_Democratic_Party,,,,,,,133,,,,,,,
1703,74,9,S80,Solidarity 80,Solidarność 80,Solidarnosc 80,,http://pl.wikipedia.org/wiki/Solidarno%C5%9B%C4%87_80,pkw,,,,,,,,,,,,,
1704,74,16,P,Orthodox Christians,Prawosławni,Prawoslawni,,http://pl.wikipedia.org/wiki/Prawos%C5%82awni,,,,,,,,,,,,,,
1705,74,2,Piast,"Popular Agreement ""Piast""","Porozumienie Wyborcze ""Piast""","Porozumienie Wyborcze ""Piast""",,,pkw,,,,,,,,,,,,,
1706,74,9,ZP,"Association of the Podhalans (so called ""Polish Highlanders"")",Związek Podhalan,Zwiazek Podhalan,,http://pl.wikipedia.org/wiki/Zwi%C4%85zek_Podhalan,pkw,,,,,,,,,,,,,
1707,74,2,KKSP,Krakow Coalition of Solidarity with the President,Krakowska Koalicja Solidarni z Prezydentem,Krakowska Koalicja Solidarni z Prezydentem,,,pkw,,,,,,,,,,,,,
1708,74,16,SKTZ,Womens Alliance against Difficulties of the Existence,Sojuszu Kobiet Przeciw Trudnościom Życia,Sojusz Kobiet Przeciw Trudnosciom Zycia,,,,,,,,,,,,,,,,
1709,74,27,O,"Catholic Election Committee ""Homeland""","Katolicki Komitet Wyborczy ""Ojczyzna""","Katolicki Komitet Wyborczy ""Ojczyzna""",,http://pl.wikipedia.org/wiki/Katolicki_Komitet_Wyborczy_%22Ojczyzna%22,,,,,,,,,,,,,,
1710,74,27,KdR,Coalition for Republic Poland,Koalicja dla Reczpospolitej,Koalicja dla Reczpospolitej,,http://pl.wikipedia.org/wiki/Ruch_dla_Rzeczypospolitej,,,,,,,,,,,,,,
1711,74,14,S,Self Defense - (of) Lepper,Samoobrona - Leppera,Samoobrona - Leppera,,,,,,,,,,,,,,,,
1712,74,3,NCD -BdP,National Christian Democratic - Block for Poland,Narodowo Chrześcijańsko Demokratyczny - Blok dla Polski,Narodowo Chrzescijansko Demokratyczny - Blok dla Polski,,http://pl.wikipedia.org/wiki/Blok_dla_Polski,pkw,,,,,,,,,,,,,
1713,26,27,BN,National Bloc,Blocco Nazionale,Blocco Nazionale,,http://en.wikipedia.org/wiki/National_Bloc_%28Italy%29,,,,,,,,,,,,,,
1714,26,27,UDN,National Democratic Union,Unione Democratica Nazionale,Unione Democratica Nazionale,,http://en.wikipedia.org/wiki/National_Democratic_Union_%28Italy%29,,,,,,,,,,,,,,
1715,74,26,RP,Patriotic Movement,Ruch Patriotyczny,Ruch Patriotyczny,,http://pl.wikipedia.org/wiki/Ruch_Patriotyczny,,,,,,,,,,,,,,
1716,74,26,PJKM,Platform of Janusz Korwin-Mikke,Platforma Janusza Korwin-Mikke,Platforma Janusza Korwin-Mikke,,http://en.wikipedia.org/wiki/Freedom_and_Lawfulness,,,,,,,,,,,,,,
1718,54,27,FRIEDEN,Peace alliance,Friedensliste,Friedensliste,,http://de.wikipedia.org/wiki/Friedensliste,,,,,,,,,,,,,,
1720,54,40,BFB,Confederation of free citizens - Offensive for Germany,Bund freier Bürger – Offensive für Deutschland,Bund freier Buerger – Offensive für Deutschland,,http://de.wikipedia.org/wiki/Bund_freier_B%C3%BCrger,,,,,,,,,,,,,,
1722,5,26,JDP,Japan Democratic Party,Nihon Minshutō,Nihon Minshuto,日本民主党,http://en.wikipedia.org/wiki/Japan_Democratic_Party_%281954%29,nyt,,,,,,,,,,,,,
1723,5,14,LWSP,Left Wing Socialist Party,Saha Shakai Tô,Saha Shakai To,社会党左派,http://en.wikipedia.org/wiki/Leftist_Socialist_Party_of_Japan,,,,,,,,,,,,,,
1724,5,11,RWSP,Right Wing Socialist Party,Uha Shakai Tô,Uha Shakai To,社会党右派,http://en.wikipedia.org/wiki/Rightist_Socialist_Party_of_Japan,,,,,,,,,,,,,,
1726,5,26,JLP,Japan Liberal Party,Nihon Jiyūtō,Nihon Jiyuto,日本自由党,"http://en.wikipedia.org/wiki/Liberal_Party_%28Japan,_1945%29",,,,,,,,,,,,,,
1727,54,27,CDU/CSU,Christian Democratic Union / Christian Social Union,Christlich Demokratische Union / Christlich Soziale Union,Christlich Demokratische Union / Christlich Soziale Union,,http://en.wikipedia.org/wiki/CDU/CSU,,Electoral alliance and joint parliamentary group ('Fraktionsgemeinschaft'). The parties run independently in elections but do not compete at the state level. The CSU runs only in Bavaria and the CDU in all other German states.,,,,,,,,,,,,
1729,5,40,RP,Reform Party,Rikken Kaishintō,Rikken Kaishinto,改進党,http://ja.wikipedia.org/wiki/%E6%94%B9%E9%80%B2%E5%85%9A,,,,,,,,,,,,,,
1733,5,28,NCoP,National Cooperative Party,Kokumin Kyôdô Tô,Kokumin Kyodo To,国民協同党,http://ja.wikipedia.org/wiki/%E5%9B%BD%E6%B0%91%E5%8D%94%E5%90%8C%E5%85%9A,,,,,,,,,,,,,,
1734,5,26,DP,Democratic Party,Minshutō,Minshuto,民主党,http://en.wikipedia.org/wiki/Democratic_Party_%281947%29,,,,,,,,,,,,,,
1735,51,28,KEP,Free Citizens Movement,K.E.P,K.E.P,,,cy-gov,,,,,,,,,,,,,
1736,5,14,LFP,Labour Farmer Party,Rōdōnōmintō,Rodonominto,労働者農民党,http://ja.wikipedia.org/wiki/%E5%8A%B4%E5%83%8D%E8%80%85%E8%BE%B2%E6%B0%91%E5%85%9A,,,,,,,,,,,,,,
1737,5,14,SRP,Social Reform Party,Yakaikakushintou zu,Yakaikakushintou zu,革新 党,http://ja.wikipedia.org/wiki/%E7%A4%BE%E4%BC%9A%E9%9D%A9%E6%96%B0%E5%85%9A,,,,,,,,,,,,,,
1738,5,11,CoP,Cooperative Party,Kyoudoutou,Kyoudoutou,協同党,http://ja.wikipedia.org/wiki/%E5%8D%94%E5%90%8C%E5%85%9A,,,,,,,,,,,,,,
1739,59,19,ALO,Alternative List Austria,Alternative Liste Österreichs,Alternative Liste Oesterreichs,,http://de.wikipedia.org/wiki/Alternative_Liste_%C3%96sterreichs,,,,,,,,,,,,,,
1740,59,19,VGO,United Greens Austria,Vereinte Grüne Österreichs,Vereinte Gruene Oesterreichs,,http://de.wikipedia.org/wiki/Vereinte_Gr%C3%BCne_%C3%96sterreichs,,,,,,,,,,,,,,
1743,59,16,DFP,Democratic Progressive Party,Demokratische Fortschrittliche Partei,Demokratische Fortschrittliche Partei,,http://de.wikipedia.org/wiki/Demokratische_Fortschrittliche_Partei,,,,,,,,,,,,,,
1744,59,16,Nein,No -- Citizens' Initiative against EU membership,Nein – Bürgerinitiative gegen die EU Mitgliedschaft,Nein -- Bürgerinitiative gegen die EU Mitgliedschaft,,http://de.wikipedia.org/wiki/Demokratische_Fortschrittliche_Partei,,,,,,,,,,,,,,
1745,59,16,DU,The Independents -- Lugner's List,Die Unabhängigen – Liste Lugner,Die Unabhaengigen -- Liste Lugner,,http://en.wikipedia.org/wiki/The_Independents_%28Austria%29,,,,,,,,,,,,,,
1746,59,11,Fritz,The Citizens`Forum Austria,Bürgerforum Österreich – Liste Fritz Dinkhauser,Buergerforum Oesterreich -- Liste Fritz Dinkhauser,,http://en.wikipedia.org/wiki/Citizens'_Forum_Austria,,,,,,,,,,,,,,
1750,59,16,N,Citizens' Initiative for the retention of neutrality,Die Neutralen - Bürgerinitiative,Die Neutralen - Buergerinitiative,,,,,,,,,,,,,,,,
1752,59,3,CSA,Christian social alliance,Christlich Soziale Allianz (Liste Karl Habsburg),Christlich Soziale Allianz (Liste Karl Habsburg),,,,,,,,,,,,,,,,
1755,5,26,SLP,Separatists' Liberal Party,Jiyû Tô Buntô Ha,Jiyu To Bunto Ha,日本自由党,,,,Also known as Hatoyama Liberal Party.,,,,,,,,,,,
1758,74,26,ZChN,Christian National Union,Zjednoczenie Chrześcijańsko-Narodowe,Zjednoczenie Chrzescijansko-Narodowe,,http://en.wikipedia.org/wiki/Christian_National_Union,,,,,,,,,,,,,,
1759,1,26,OL,Ordinary People,Obyčajní Ľudia,Obycajni Ludia,,http://en.wikipedia.org/wiki/Ordinary_People_%28Slovakia%29,,,,,,,,,,,,,,
1760,33,6,AP,Australia Party,Australia Party,Australia Party,,http://en.wikipedia.org/wiki/Australia_Party,,,,,,,,,,,,,,
1761,11,19,VP,Values Party,Values Party,Values Party,,http://en.wikipedia.org/wiki/Values_Party,,,,,,,,,,,,,,
1763,44,27,Alliance,SDP–Liberal Alliance,SDP–Liberal Alliance,SDP–Liberal Alliance,,http://en.wikipedia.org/wiki/SDP%E2%80%93Liberal_Alliance,,,,,,,,,,,,,,
1764,59,27,K/L,Communists and Left Socialists,Kommunisten und Linkssozialisten,Kommunisten und Linkssozialisten,,http://de.wikipedia.org/wiki/Kommunistische_Partei_%C3%96sterreichs,,"Communist electoral alliance: 1949: ""Linksblock""; 1953: ""Wahlgemeinschaft Österreichische Volksopposition""; 1956, 1959, 1962 and 1966: ""Kommunisten und Linkssozialisten""",,42220,,,,201,,,,,,
1765,59,14,SAP,Socialist Workers Party,Sozialistische Arbeiter Partei,Sozialistische Arbeiter Partei,,http://de.wikipedia.org/wiki/Erwin_Scharf,,,,,,,,,,,,,,
1766,74,19,Zieloni,Greens 2004,Zieloni 2004,Zieloni 2004,,http://en.wikipedia.org/wiki/Greens_2004,,,,,,,,,,,,,,
1768,51,40,ELAM,National Popular Front,Ethniko Laiko Metopo,Ethniko Laiko Metopo,Εθνικό Λαϊκό Μέτωπο,http://en.wikipedia.org/wiki/ELAM_%28Cyprus%29,,,,,,,,,,,,,,
1770,63,14,PXXI,Politics XXI,Política XXI,Política XXI,,http://pt.wikipedia.org/wiki/Pol%C3%ADtica_XXI,,,,,,,,,,,,,,
1771,8,27,SGP/GPV/RP,Reformatory Political Federation/Reformed Political League/Political Reformed Party,Staatkundig Gereformeerde Partij/Gereformeerd Politiek Verbond/Reformatorische Politieke Federatie,Staatkundig Gereformeerde Partij/Gereformeerd Politiek Verbond/Reformatorische Politieke Federatie,,,,,,,,,,,,,,,,
1772,63,14,Ref,Reformists,Reformadores,Reformadores,,,mackie,"""A group formed by two former leading members of the Socialist Party, political notables who failed to establish themselves as an organised political party."" (Mackie and Rose 1991, 379).",,,,,,,,,,,,
1773,9,14,SF,Socialist People's Party,Sosialistisk Folkeparti,Sosialistisk Folkeparti,,http://en.wikipedia.org/wiki/Socialist_People%27s_Party_%28Norway%29,snl,Founded in April 1961 as a splinter from the Labour Party (DNA) in opposition to the party's pro-NATO position.,,12221,,,45,,,,,,,
1774,9,14,DS,Democratic Socialists AIK,Demokratiske Sosialister AIK,Demokratiske Sosialister AIK,,http://no.wikipedia.org/wiki/Demokratiske_Sosialister,jacobs,"""(...) a group called Demokratiske Sosialister -- AIK) (the now autonomous successor to the Labour Movement Information Committee, which had worked against EC membership from within the Labour Party before finally leaving it) (...)"" (Jacobs 1990, 597).",,,,,,,,,,,,
1775,51,27,A/D/E,AKEL/DIKO/EDEK,AKEL/DIKO/EDEK,AKEL/DIKO/EDEK,,,no-2010,"In the elections of 1976, DISY, AKEL, DIKO and EDEK participated as an electoral alliance, which DISY left shortly after the election.",,,,,,,,,,,,
1776,51,40,PAME,Pancypriot Militant Front,Pankyprio Agonistiko Metopo,Pankyprio Agonistiko Metopo,Παγκύπριο Αγωνιστικό Μέτωπο,,,,,,,,,,,,,,,
1777,51,6,EK,Union Center,Enosi Kentrou,Enosi Kentrou,Ένωση Κέντρου,,eed,,,,,,,,,,,,,
1778,51,28,NEDEPA,New Democratic Front,Nea Demokratiki Parataxi,Nea Demokratiki Parataxi,Νέα Δημοκρατική Παράταξη,,,,,,,,,,,,,,,
1779,51,14,ADISOK,Democratic Socialist Renewal Movement,Anorthotiko Dimokratiko Sosialistiko Kinima,Anorthotiko Dimokratiko Sosialistiko Kinima,,,reuters,,,,,,,,,,,,,
1781,63,19,PAN,Party for Animals and Nature,Partido pelos Animais e pela Natureza,Partido pelos Animais e pela Natureza,,http://pt.wikipedia.org/wiki/Partido_pelos_Animais_e_pela_Natureza,,,,,,,,,,,,,,
1782,15,28,LLL,Lithuanian Liberty League,Lietuvos laisvės lyga,Lietuvos laisves lyga,,http://en.wikipedia.org/wiki/Lithuanian_Liberty_League,,,,,,,,,,,,,,
1783,15,28,TPJ,National Progress Movement,Tautos pazangos judejimas,Tautos pazangos judejimas,,,,,,,,,,,,,,,,
1786,21,6,HV,Liberals of the Capital,Hovedstadens Venstre,Hovedstadens Venstre,,http://da.wikipedia.org/wiki/Hovedstadens_Venstre,elklit,"Liberals (V) metropolitan branch registered as a party for the 1947 election (Elklit 2002, 40).",,,,,,,,,,,,
1790,27,14,PSP,People's Socialist Party,Partido Socialista Popular,Partido Socialista Popular,,http://en.wikipedia.org/wiki/Popular_Socialist_Party_%28Spain%29,,,,,,,,,,,,519,,
1792,75,16,EPL,Estonian Pensioners' Union,Eesti Pensionaride Liit,Eesti Pensionaride Liit,,,,,,,,,,,,,,,,
1793,75,14,V,Left Alternative,Vasakvoimalus,Vasakvoimalus,,,,,,,,,,,,,,,,
1794,75,,TEE,Future’s Estonia Party,Tuleviku Eesti Erakond,Tuleviku Eesti Erakond,,,,,,,,,,,,,,,,
1795,75,11,OIG,Justice,Oiglus,Õiglus,,,,,,,,,,,,,,,,
1796,75,2,ETRE,Estonian Farmers’ Party,Eesti Talurahva Erakond,Eesti Talurahva Erakond,,,,,,,,,,,,,,,,
1800,56,28,OL,Independent Democratic Party,Óháði Lýðræðisflokkurinn,Ohadi Lydraedisflokkurinn,,http://www.althing.is/cv.php4?nfaerslunr=32,,,,,,,,,,,,,,
1804,37,14,PBPA,People Before Profit Alliance,People Before Profit Alliance,People Before Profit Alliance,,http://en.wikipedia.org/wiki/People_Before_Profit_Alliance,,,,,,,,,,,,,,
1806,35,16,SJ,Sarajevo List,Sarajevolistan,Sarajevolistan,,http://en.wikipedia.org/wiki/Sarajevo_List,,,,,,,,,,,,,,
1811,54,12,uh,surplus seats,Überhangmandate,Überhangmandate,,,,,,,,,,,,,,,,
1812,5,12,vac,vacancy,vacancy,vacancy,,,,,,,,,,,,,,,,
1818,59,40,VdU,Federation of Independents,Verband der Unabhängigen,Verband der Unabhaengigen,,http://en.wikipedia.org/wiki/Federation_of_Independents,höbelt 1999,"Federation of Independents (VdU) was formed on 26 March 1949.
It disbanded after losing several regional election in 1954, was dissolved on 8 April 1956 and became part of the newly formed Freedom Party of Austria (FPO) (Höbelt 1999).",,42420,,,,204,,,,,,
1819,59,40,ApE,Movement for Political Renewal,Aktion zur politischen Erneuerung,Aktion zur politischen Erneuerung,,http://de.wikipedia.org/wiki/Aktion_zur_politischen_Erneuerung,Höbelt (1999: 152--54),"Party was formed on 21/22 October 1951 after its predecessor organisation Youth Front (""Junge Front"") was expelled from the Austrian People's Party (OVP) at a party congress on 8/9 June (Höbelt 1999: 152--54).",,,,,,,,,,,,
1820,59,27,WdU,Party of the Independents,Wahlpartei der Unabhängigen,Wahlpartei der Unabhaengigen,,,,,,42420,,,,204,,,,,,
1890,7,14,NL,New Left,Nei Lénk – Nouvelle Gauche,Nei Lénk -- Nouvelle Gauche,,,ejpr,,,,,,,,,,,,,
1891,21,9,IA,Community of the People,Inuit Ataqatigiit,Inuit Ataqatigiit,,http://en.wikipedia.org/wiki/Inuit_Ataqatigiit,,,,,,,,,,,,,,
1892,21,9,Sbf,Union Party (Faroe Islands),Sambandsflokkurin,Sambandsflokkurin,,http://en.wikipedia.org/wiki/Sambandsflokkurin,,,,,,,,,,,,,,
1894,21,9,Jf,Social Democratic Party (Faroe Islands),Javnaðarflokkurin,Javnaðarflokkurin,,http://en.wikipedia.org/wiki/Javna%C3%B0arflokkurin,,,,,,,,,,,,,,
1897,33,28,SPA,Services Party of Australia,Services Party of Australia,Services Party of Australia,,http://en.wikipedia.org/wiki/Services_Party_of_Australia,,,,,,,,,,,,,,
1898,33,26,PP,Protectionist Party,Protectionist Party,Protectionist Party,,http://en.wikipedia.org/wiki/Protectionist_Party,,,,,,,,,,,,,,
1899,33,11,ILP-QLD,Independet Labor Party (Qld),Independet Labor Party (Qld),Independet Labor Party (Qld),,,,,,,,,,,,,,,,
1903,33,28,INAT,Independet Nationalist,Independet Nationalist,Independet Nationalist,,,,,,,,,,,,,,,,
1904,33,28,EC-SA,Emergency Committee (SA),Emergency Committee (SA),Emergency Committee (SA),,http://en.wikipedia.org/wiki/Emergency_Committee_of_South_Australia,,,,,,,,,,,,,,
1905,33,40,NAT,Nationalist Party of Australia,Nationalist Party of Australia,Nationalist Party of Australia,,http://en.wikipedia.org/wiki/Nationalist_Party_of_Australia,,,,,,,,,,,,,,
1906,33,6,WAP,Western Australian Party,Western Australian Party,Western Australian Party,,http://en.wikipedia.org/wiki/Western_Australian_Party,,,,,,,,,,,,,,
